CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.441406 1777283787.1856
MEM 4.441406 1777283787.2862
MEM 4.441406 1777283787.3864
MEM 4.441406 1777283787.4870
MEM 4.441406 1777283787.5875
MEM 4.441406 1777283787.6878
MEM 4.441406 1777283787.7882
MEM 4.441406 1777283787.8885
MEM 4.441406 1777283787.9891
MEM 4.441406 1777283788.0894
MEM 4.441406 1777283788.1902
MEM 4.441406 1777283788.2906
MEM 4.441406 1777283788.3909
MEM 4.441406 1777283788.4913
MEM 4.441406 1777283788.5915
MEM 4.441406 1777283788.6919
MEM 4.441406 1777283788.7931
MEM 4.441406 1777283788.8933
MEM 4.441406 1777283788.9938
MEM 4.441406 1777283789.0944
MEM 4.441406 1777283789.1952
MEM 4.441406 1777283789.2955
MEM 4.441406 1777283789.3957
MEM 4.441406 1777283789.4959
MEM 4.441406 1777283789.5962
MEM 4.441406 1777283789.6965
MEM 4.441406 1777283789.7967
MEM 4.441406 1777283789.8972
MEM 4.441406 1777283790.0013
MEM 4.441406 1777283790.1018
MEM 4.441406 1777283790.2022
MEM 4.441406 1777283790.3027
MEM 4.441406 1777283790.4032
MEM 4.441406 1777283790.5036
MEM 4.441406 1777283790.6047
MEM 4.441406 1777283790.7053
MEM 4.441406 1777283790.8058
MEM 4.441406 1777283790.9062
MEM 4.441406 1777283791.0068
MEM 4.441406 1777283791.1073
MEM 4.441406 1777283791.2081
MEM 4.441406 1777283791.3083
MEM 4.441406 1777283791.4087
MEM 4.441406 1777283791.5089
MEM 4.441406 1777283791.6093
MEM 4.441406 1777283791.7095
MEM 4.441406 1777283791.8098
MEM 4.441406 1777283791.9104
MEM 4.441406 1777283792.0111
MEM 4.441406 1777283792.1116
MEM 4.441406 1777283792.2117
MEM 4.441406 1777283792.3122
MEM 4.441406 1777283792.4125
MEM 4.441406 1777283792.5130
MEM 4.441406 1777283792.6133
MEM 4.441406 1777283792.7137
MEM 4.441406 1777283792.8143
MEM 4.441406 1777283792.9151
MEM 4.441406 1777283793.0158
MEM 4.441406 1777283793.1163
MEM 4.441406 1777283793.2174
MEM 4.441406 1777283793.3180
MEM 4.441406 1777283793.4184
MEM 4.441406 1777283793.5188
MEM 4.441406 1777283793.6190
MEM 4.441406 1777283793.7194
MEM 4.441406 1777283793.8199
MEM 4.441406 1777283793.9210
MEM 4.441406 1777283794.0214
MEM 4.441406 1777283794.1217
MEM 4.441406 1777283794.2220
MEM 4.441406 1777283794.3227
MEM 4.441406 1777283794.4230
MEM 4.441406 1777283794.5234
MEM 4.441406 1777283794.6238
MEM 4.441406 1777283794.7240
MEM 4.441406 1777283794.8242
MEM 4.441406 1777283794.9248
MEM 4.441406 1777283795.0251
MEM 4.441406 1777283795.1253
MEM 4.441406 1777283795.2257
MEM 4.441406 1777283795.3262
MEM 4.441406 1777283795.4264
MEM 4.441406 1777283795.5265
MEM 4.441406 1777283795.6268
MEM 4.441406 1777283795.7270
MEM 4.441406 1777283795.8272
MEM 4.441406 1777283795.9276
MEM 4.441406 1777283796.0278
MEM 4.441406 1777283796.1283
MEM 4.441406 1777283796.2290
MEM 4.441406 1777283796.3297
MEM 4.441406 1777283796.4301
MEM 4.441406 1777283796.5307
MEM 4.441406 1777283796.6313
MEM 4.441406 1777283796.7317
MEM 4.441406 1777283796.8322
MEM 4.441406 1777283796.9328
MEM 4.441406 1777283797.0334
MEM 4.441406 1777283797.1338
MEM 4.441406 1777283797.2343
MEM 4.441406 1777283797.3348
MEM 4.441406 1777283797.4356
MEM 4.441406 1777283797.5360
MEM 4.441406 1777283797.6366
MEM 4.441406 1777283797.7372
MEM 4.441406 1777283797.8375
MEM 4.441406 1777283797.9382
MEM 4.441406 1777283798.0387
MEM 4.441406 1777283798.1394
MEM 4.441406 1777283798.2400
MEM 4.441406 1777283798.3403
MEM 4.441406 1777283798.4406
MEM 4.441406 1777283798.5412
MEM 4.441406 1777283798.6417
MEM 4.441406 1777283798.7425
MEM 4.441406 1777283798.8428
MEM 4.441406 1777283798.9435
MEM 4.441406 1777283799.0440
MEM 4.441406 1777283799.1444
MEM 4.441406 1777283799.2447
MEM 4.441406 1777283799.3455
MEM 4.441406 1777283799.4456
MEM 4.441406 1777283799.5460
MEM 4.441406 1777283799.6462
MEM 4.441406 1777283799.7464
MEM 4.441406 1777283799.8467
MEM 4.441406 1777283799.9469
MEM 4.414062 1777283800.0476
MEM 4.414062 1777283800.1479
MEM 4.414062 1777283800.2481
MEM 4.414062 1777283800.3484
MEM 4.414062 1777283800.4488
MEM 4.414062 1777283800.5496
MEM 4.414062 1777283800.6502
MEM 4.414062 1777283800.7504
MEM 4.414062 1777283800.8509
MEM 4.414062 1777283800.9514
MEM 4.414062 1777283801.0521
MEM 4.414062 1777283801.1523
MEM 4.414062 1777283801.2527
MEM 4.414062 1777283801.3532
MEM 4.414062 1777283801.4540
MEM 4.414062 1777283801.5545
MEM 4.414062 1777283801.6549
MEM 4.414062 1777283801.7554
MEM 4.414062 1777283801.8558
MEM 4.414062 1777283801.9566
MEM 4.414062 1777283802.0568
MEM 4.414062 1777283802.1572
MEM 4.414062 1777283802.2584
MEM 4.414062 1777283802.3589
MEM 4.414062 1777283802.4595
MEM 4.414062 1777283802.5598
MEM 4.414062 1777283802.6602
MEM 4.414062 1777283802.7605
MEM 4.414062 1777283802.8612
MEM 4.414062 1777283802.9614
MEM 4.414062 1777283803.0618
MEM 4.414062 1777283803.1624
MEM 4.414062 1777283803.2626
MEM 4.414062 1777283803.3633
MEM 4.414062 1777283803.4637
MEM 4.414062 1777283803.5642
MEM 4.414062 1777283803.6649
MEM 4.414062 1777283803.7654
MEM 4.414062 1777283803.8655
MEM 4.414062 1777283803.9661
MEM 4.414062 1777283804.0667
MEM 4.414062 1777283804.1671
MEM 4.414062 1777283804.2677
MEM 4.414062 1777283804.3682
MEM 4.414062 1777283804.4686
MEM 4.414062 1777283804.5691
MEM 4.414062 1777283804.6698
MEM 4.414062 1777283804.7706
MEM 4.414062 1777283804.8714
MEM 4.414062 1777283804.9721
MEM 4.414062 1777283805.0730
MEM 4.414062 1777283805.1739
MEM 4.414062 1777283805.2746
MEM 4.414062 1777283805.3750
MEM 4.414062 1777283805.4756
MEM 4.414062 1777283805.5758
MEM 4.414062 1777283805.6762
MEM 4.414062 1777283805.7768
MEM 4.414062 1777283805.8770
MEM 4.414062 1777283805.9778
MEM 4.414062 1777283806.0780
MEM 4.414062 1777283806.1784
MEM 4.414062 1777283806.2792
MEM 4.414062 1777283806.3797
MEM 4.414062 1777283806.4802
MEM 4.414062 1777283806.5806
MEM 4.414062 1777283806.6812
MEM 4.414062 1777283806.7820
MEM 4.414062 1777283806.8824
MEM 4.414062 1777283806.9827
MEM 4.414062 1777283807.0832
MEM 4.414062 1777283807.1838
MEM 4.414062 1777283807.2842
MEM 4.414062 1777283807.3846
MEM 4.414062 1777283807.4851
MEM 4.414062 1777283807.5857
MEM 4.414062 1777283807.6864
MEM 4.414062 1777283807.7871
MEM 4.414062 1777283807.8878
MEM 4.414062 1777283807.9885
MEM 4.414062 1777283808.0893
MEM 4.414062 1777283808.1898
MEM 4.414062 1777283808.2903
MEM 4.414062 1777283808.3910
MEM 4.414062 1777283808.4912
MEM 4.414062 1777283808.5917
MEM 4.414062 1777283808.6921
MEM 4.414062 1777283808.7927
MEM 4.414062 1777283808.8933
MEM 4.414062 1777283808.9941
MEM 4.414062 1777283809.0943
MEM 4.414062 1777283809.1949
MEM 4.414062 1777283809.2956
MEM 4.414062 1777283809.3958
MEM 4.414062 1777283809.4961
MEM 4.414062 1777283809.5966
MEM 4.414062 1777283809.6972
